,Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
4179,20171344,NSW,2017-09,Monday,18:00:00,Single,No,No,No,Motorcycle rider,Male,40,74,12,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Sub-Arterial Road,No,No,40_to_64,Night
4180,20171164,NSW,2017-09,Wednesday,5:03:00,Multiple,No,No,Yes,Car passenger,Male,40,20,14,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,National or State Highway,No,No,40_to_64,Night
4181,20172087,Vic,2017-09,Sunday,16:45:00,Multiple,No,No,No,Car driver,Female,18,121,4,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),National or State Highway,No,No,17_to_25,Day
4182,20174041,SA,2017-09,Saturday,17:30:00,Multiple,No,No,No,Car driver,Male,22,121,7,Major Cities of Australia,Adelaide - North,Playford (C),Sub-Arterial Road,No,No,17_to_25,Day
4183,20172090,Vic,2017-09,Sunday,16:40:00,Multiple,No,No,No,Car passenger,Male,32,0,14,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges (S),Arterial Road,No,No,26_to_39,Day
4184,20172180,Vic,2017-09,Sunday,12:50:00,Multiple,No,No,No,Car driver,Male,32,115,11,Major Cities of Australia,Melbourne - South East,Casey (C),National or State Highway,No,No,26_to_39,Day
4185,20175027,WA,2017-09,Saturday,14:54:00,Single,No,No,No,Car driver,Male,34,69,12,Major Cities of Australia,Perth - North West,Stirling (C),National or State Highway,No,No,26_to_39,Day
4186,20172100,Vic,2017-09,Saturday,8:05:00,Multiple,No,No,No,Car passenger,Female,61,0,26,Inner Regional Australia,Shepparton,Campaspe (S),Local Road,No,No,40_to_64,Day
4187,20175093,WA,2017-09,Sunday,6:09:00,Multiple,No,No,No,Car driver,Male,53,101,28,Inner Regional Australia,Bunbury,Dardanup (S),Arterial Road,No,No,40_to_64,Day
4188,20171022,NSW,2017-09,Saturday,11:35:00,Multiple,No,No,No,Motorcycle rider,Male,42,90,12,Inner Regional Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,40_to_64,Day
4189,20172100,Vic,2017-09,Saturday,8:05:00,Multiple,No,No,No,Car driver,Male,69,70,28,Inner Regional Australia,Shepparton,Campaspe (S),Local Road,No,No,65_to_74,Day
4190,20171209,NSW,2017-09,Saturday,16:09:00,Single,No,No,No,Car driver,Female,67,65,26,Outer Regional Australia,Hunter Valley exc Newcastle,Upper Hunter,National or State Highway,No,No,65_to_74,Day
